,accuracy,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numReviews,numRooms,price,rating,roomID,value,bath,private bath,shared bath,Studio,bedroom,Entire home/apt,Private room,Shared room
2460,1.0,1.0,1.0,1.0,1.0,1.0,0.5761775765436141,1.0,0.45392180307749186,0.2857142857142857,0.25,0.4444444444444444,0.20259740259740258,0.25,0.5587808417997098,1.0,0.2764805379113393,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2461,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.23943617715315213,1.0,0.5017622968059641,0.14285714285714285,0.125,0.4444444444444444,0.07792207792207792,0.125,0.5355587808417998,1.0,0.2833395183538028,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2462,1.0,1.0,0.75,1.0,0.9375,0.0,0.32605707510657567,1.0,0.3611147575419409,0.2857142857142857,0.125,0.4444444444444444,0.012987012987012988,0.25,0.5297532656023222,1.0,0.01105833663310175,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2463,1.0,1.0,0.875,0.875,0.875,0.0,0.22135156622300656,1.0,0.4224899261645305,0.14285714285714285,0.125,0.3333333333333333,0.007792207792207792,0.25,0.5297532656023222,0.875,0.09130460298604498,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2464,1.0,1.0,1.0,1.0,1.0,0.0,0.34493637899640817,1.0,0.3738841139448823,0.14285714285714285,0.0,0.4444444444444444,0.012987012987012988,0.125,0.5297532656023222,1.0,0.10459609198336262,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2465,0.875,1.0,0.875,1.0,0.8875,0.0,0.29526880836351665,1.0,0.4474085185703416,0.14285714285714285,0.0,0.3333333333333333,0.01038961038961039,0.125,0.5355587808417998,0.875,0.1505193562779049,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2466,1.0,0.875,0.75,0.875,0.875,0.0,0.2935752745987088,1.0,0.4943187465084975,0.14285714285714285,0.125,0.4444444444444444,0.018181818181818184,0.25,0.5297532656023222,0.875,0.21727669294482244,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2467,1.0,1.0,0.875,1.0,1.0,0.0,0.565353515611946,1.0,0.5267975369031319,0.2857142857142857,0.125,0.4444444444444444,0.005194805194805196,0.125,0.5660377358490566,1.0,0.14694190553172087,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2468,1.0,0.875,0.875,1.0,0.925,0.0,0.15254206475583487,1.0,0.6646579268381174,0.2857142857142857,0.25,0.5555555555555556,0.09610389610389611,0.375,0.5732946298984035,0.875,0.14864814214856922,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2469,1.0,1.0,1.0,1.0,1.0,0.0,0.24264800059114577,1.0,0.5622985050147236,0.14285714285714285,0.0,0.4444444444444444,0.015584415584415586,0.125,0.5660377358490566,1.0,0.34250745311329056,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2470,1.0,1.0,0.75,1.0,0.9125000000000001,0.0,0.3207622856976968,1.0,0.4400441806743629,0.14285714285714285,0.125,0.4444444444444444,0.015584415584415586,0.25,0.5660377358490566,0.875,0.3421466929775474,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2471,0.875,1.0,1.0,1.0,0.9750000000000001,0.0,0.18004986080052277,1.0,0.8011049123921339,0.14285714285714285,0.25,0.7777777777777777,0.023376623376623377,0.375,0.5660377358490566,1.0,0.5486778564268036,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2472,1.0,1.0,0.875,1.0,0.9500000000000002,0.0,0.3187413721241228,1.0,0.5224963521366135,0.14285714285714285,0.125,0.6666666666666666,0.07532467532467532,0.25,0.5660377358490566,1.0,0.07938555585008034,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2473,1.0,1.0,1.0,1.0,1.0,0.0,0.27700734768268376,1.0,0.4995473040547722,0.3571428571428571,0.125,0.4444444444444444,0.01038961038961039,0.25,0.5660377358490566,1.0,0.08618397327023958,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2474,0.875,1.0,0.875,1.0,1.0,0.0,0.6483659075333321,0.875,0.2675550440241068,0.2857142857142857,0.25,0.8888888888888888,0.0,0.375,0.5660377358490566,1.0,0.3817344455461853,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2475,0.875,0.875,0.875,0.875,0.8375000000000001,0.0,0.3345563650966028,1.0,0.364263007793852,0.14285714285714285,0.125,0.4444444444444444,0.0,0.25,0.5660377358490566,0.875,0.40762020701819834,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2476,0.875,1.0,0.875,0.875,0.9125000000000001,0.0,0.44435743167804276,0.875,0.4216075323681707,0.14285714285714285,0.25,1.0,0.0025974025974025974,0.375,0.5660377358490566,0.875,0.19397664091211056,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2477,1.0,1.0,1.0,1.0,0.9375,0.0,0.6662694579591175,1.0,0.5331761959897676,0.14285714285714285,0.125,0.3333333333333333,0.03116883116883117,0.25,0.5660377358490566,1.0,0.7531324237971663,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2478,0.875,0.875,0.875,0.875,0.825,0.0,0.21673708806190461,0.875,0.6772336661804275,0.2857142857142857,0.125,0.4444444444444444,0.025974025974025972,0.25,0.5660377358490566,0.875,0.00210015806163422,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2479,1.0,1.0,0.875,1.0,0.875,0.0,0.5490485978598372,1.0,0.6477832301117132,0.2857142857142857,0.125,0.4444444444444444,0.0,0.25,0.5660377358490566,0.875,0.7605123858580107,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2480,0.875,1.0,0.75,1.0,0.9125000000000001,0.0,0.41939302971445613,1.0,0.5533026595786623,0.2857142857142857,0.25,0.6666666666666666,0.0,0.25,0.5660377358490566,0.875,0.907808026563954,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2481,1.0,1.0,1.0,1.0,1.0,1.0,0.2980944060410593,1.0,0.16121339289634307,0.42857142857142855,0.25,0.7777777777777777,0.005194805194805196,0.375,0.5660377358490566,1.0,0.9316124795605254,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2482,0.875,0.75,0.875,0.875,0.8375000000000001,0.0,0.3039422378473091,1.0,0.3691921624421184,0.2857142857142857,0.25,0.5555555555555556,0.07012987012987013,0.375,0.5660377358490566,0.875,0.0006694657429496766,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2483,1.0,1.0,0.875,1.0,1.0,0.0,0.23630587014622506,1.0,0.49814142813829676,0.14285714285714285,0.25,0.6666666666666666,0.007792207792207792,0.375,0.5587808417997098,1.0,0.9456858336851269,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2484,0.75,0.875,0.875,0.875,0.7750000000000001,0.0,0.19595452021138726,0.875,0.4189695662172426,0.2857142857142857,0.375,0.7777777777777777,0.03896103896103896,0.375,0.5645863570391872,0.75,0.8979986931826239,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2485,1.0,1.0,0.875,1.0,0.9500000000000002,0.0,0.2571608138361512,1.0,0.44279373809956724,0.2857142857142857,0.125,0.5555555555555556,0.018181818181818184,0.25,0.5660377358490566,1.0,0.7137081215754677,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2486,1.0,1.0,0.875,1.0,0.9625000000000001,0.0,0.18574663570609573,1.0,0.46814163656279106,0.14285714285714285,0.125,0.5555555555555556,0.07272727272727272,0.25,0.5660377358490566,1.0,0.03247508811199796,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2487,0.875,1.0,0.875,1.0,0.9625000000000001,1.0,0.43183621908690384,1.0,0.36658968057815855,0.14285714285714285,0.25,0.7777777777777777,0.18181818181818182,0.25,0.5587808417997098,1.0,0.18409570528322922,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2488,0.875,1.0,1.0,1.0,0.925,0.0,0.23799657343283798,0.875,0.5062120014596303,0.14285714285714285,0.0,0.2222222222222222,0.10909090909090909,0.125,0.5645863570391872,0.875,0.011506145205081971,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2489,1.0,1.0,0.875,1.0,0.9750000000000001,1.0,0.775118091304762,1.0,0.6382658328906246,0.14285714285714285,0.25,0.6666666666666666,0.08051948051948052,0.25,0.5660377358490566,1.0,0.18857911426579882,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2490,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.3955862015340017,1.0,0.718384079092516,0.2857142857142857,0.25,0.4444444444444444,0.07792207792207792,0.25,0.5587808417997098,1.0,0.10917274533096405,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2491,1.0,1.0,1.0,1.0,1.0,0.0,0.24626038736357714,1.0,0.41524874754429675,0.14285714285714285,0.125,0.2222222222222222,0.0,0.25,0.5660377358490566,1.0,0.9578354391855408,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2492,1.0,1.0,1.0,1.0,1.0,0.0,0.15984083491798629,0.875,0.46746634494206774,0.14285714285714285,0.25,0.6666666666666666,0.0025974025974025974,0.25,0.5660377358490566,1.0,0.910336707278362,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2493,0.875,1.0,0.625,1.0,0.875,1.0,0.857396268788591,1.0,0.7276032437358708,0.3571428571428571,0.375,0.6666666666666666,0.005194805194805196,0.375,0.5660377358490566,0.875,0.5140097149545505,0.625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2494,1.0,0.875,0.875,1.0,0.925,0.0,0.8387290078949832,1.0,0.6720999366165188,0.2857142857142857,0.375,0.6666666666666666,0.018181818181818184,0.375,0.5660377358490566,0.875,0.058779511110674774,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2495,0.875,0.875,0.875,0.875,0.8500000000000001,0.0,0.5147231216282648,1.0,0.49937848595061496,0.14285714285714285,0.25,0.6666666666666666,0.049350649350649346,0.375,0.5645863570391872,0.875,0.014061573133231014,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2496,0.875,1.0,0.875,1.0,1.0,1.0,0.5505558176912473,1.0,0.669127292860594,0.3571428571428571,0.25,0.6666666666666666,0.005194805194805196,0.375,0.5645863570391872,1.0,0.28083313425639583,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2497,1.0,1.0,1.0,1.0,1.0,0.0,0.18806770807577777,1.0,0.8020631525716908,0.21428571428571427,0.0,0.2222222222222222,0.005194805194805196,0.125,0.4891146589259797,1.0,0.9585595338218083,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2498,1.0,1.0,1.0,1.0,1.0,0.0,0.19752645418088832,1.0,0.7048408889428401,0.3571428571428571,0.125,0.4444444444444444,0.0025974025974025974,0.25,0.420899854862119,1.0,0.5398745324419051,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2499,1.0,1.0,0.875,1.0,1.0,0.0,0.18917118431272684,1.0,0.4825694506355376,0.2857142857142857,0.125,0.4444444444444444,0.057142857142857134,0.25,0.4107402031930334,1.0,0.14037256294376432,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2500,1.0,1.0,0.875,1.0,0.9750000000000001,0.0,0.07428851719538443,0.875,0.9350257210148811,0.14285714285714285,0.125,0.6666666666666666,0.09870129870129869,0.25,0.38461538461538464,1.0,0.31925993557543053,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2501,1.0,1.0,1.0,1.0,0.9375,0.0,0.7589653354168604,0.875,0.3675270223557163,0.14285714285714285,0.25,0.0,0.19480519480519481,0.375,0.34687953555878087,1.0,0.07678326575625784,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2502,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.587427112242267,1.0,0.49151736130909285,0.14285714285714285,0.125,0.3333333333333333,0.06493506493506493,0.0,0.3483309143686502,1.0,0.12757495928467566,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2503,0.875,1.0,0.875,1.0,0.8375000000000001,1.0,0.20553878285051042,0.875,0.07923010905471983,0.14285714285714285,0.125,0.3333333333333333,0.0,0.125,0.3033381712626996,0.875,0.674502247660437,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2504,0.75,0.75,0.625,0.75,0.7125,0.0,0.5956210084960389,0.875,0.4855641746987658,0.14285714285714285,0.25,0.4444444444444444,0.007792207792207792,0.25,0.2757619738751814,0.75,0.7446260244281039,0.625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2505,1.0,0.875,0.875,0.875,0.8625,0.0,0.2822041227101977,1.0,0.4745658407487099,0.14285714285714285,0.125,0.4444444444444444,0.07532467532467532,0.125,0.26850507982583455,0.875,0.04223262876459943,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2506,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.14688008140007014,1.0,0.2895573303489982,0.14285714285714285,0.0,0.3333333333333333,0.08571428571428572,0.125,0.24673439767779393,1.0,0.6287224060275043,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2507,1.0,1.0,0.875,1.0,0.925,0.0,0.20156161802890438,1.0,0.4559420270066994,0.14285714285714285,0.0,0.2222222222222222,0.03896103896103896,0.0,0.2612481857764877,0.875,0.793533370203473,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2508,0.75,1.0,0.875,0.875,0.75,0.0,0.2424562301240485,0.875,0.36112068801026,0.14285714285714285,0.125,0.4444444444444444,0.012987012987012988,0.25,0.24673439767779393,0.75,0.912759446337039,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2509,0.875,1.0,0.875,1.0,0.9500000000000002,0.0,0.2970974633018386,1.0,0.47473742294266685,0.14285714285714285,0.0,0.2222222222222222,0.015584415584415586,0.125,0.24673439767779393,1.0,0.6128113045157195,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2510,1.0,1.0,0.875,1.0,0.8875,0.0,0.44077340664961184,1.0,0.5742690854818875,0.2857142857142857,0.125,0.4444444444444444,0.01038961038961039,0.25,0.2554426705370102,0.875,0.8987890231703739,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2511,1.0,1.0,0.875,1.0,0.9625000000000001,1.0,0.3216207578202557,1.0,0.3748996404881382,0.14285714285714285,0.0,0.3333333333333333,0.025974025974025972,0.125,0.25689404934687954,1.0,0.8215746167632599,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2512,1.0,1.0,1.0,1.0,0.925,0.0,0.16843702314633902,1.0,0.6642823346584237,0.2857142857142857,0.0,0.2222222222222222,0.03896103896103896,0.125,0.2612481857764877,0.875,0.7558530910376109,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2513,1.0,1.0,1.0,1.0,0.9750000000000001,0.0,0.6365618179221997,1.0,0.2618205211158511,0.14285714285714285,0.125,0.5555555555555556,0.21818181818181817,0.25,0.25689404934687954,1.0,0.009485050685533706,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2514,0.875,0.875,0.875,1.0,1.0,0.0,0.36973943759863914,1.0,0.5349068910755932,0.14285714285714285,0.0,0.2222222222222222,0.0,0.125,0.2612481857764877,1.0,0.9506639134053502,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2515,0.875,0.875,0.75,0.875,0.8375000000000001,0.0,0.283972506513976,0.875,0.5271802047424217,0.14285714285714285,0.25,0.6666666666666666,0.04155844155844156,0.375,0.24673439767779393,0.875,0.6818630110686777,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2516,1.0,1.0,1.0,1.0,0.9875,1.0,0.11402643561092418,1.0,0.9621963233299766,0.14285714285714285,0.25,0.5555555555555556,0.04415584415584416,0.375,0.2539912917271408,1.0,0.80392398642568,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2517,0.75,0.875,0.75,1.0,0.8125,0.0,0.2433333059020697,0.875,0.4517924309926684,0.14285714285714285,0.0,0.2222222222222222,0.07012987012987013,0.125,0.24673439767779393,0.875,0.07546588912123622,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2518,1.0,1.0,1.0,1.0,0.9875,1.0,0.6229324341367146,1.0,0.5196105936473714,0.14285714285714285,0.0,0.2222222222222222,0.11168831168831168,0.125,0.24673439767779393,1.0,0.5011246265262111,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2519,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.5025727859103881,1.0,0.6575726757375833,0.14285714285714285,0.0,0.2222222222222222,0.10909090909090909,0.0,0.2757619738751814,1.0,0.23280451953735612,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2520,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.1559352482253189,1.0,0.6572558818236303,0.14285714285714285,0.0,0.2222222222222222,0.057142857142857134,0.125,0.26850507982583455,1.0,0.6677460236427044,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2521,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.31537168051409026,1.0,0.6994485411613596,0.14285714285714285,0.0,0.3333333333333333,0.02857142857142857,0.125,0.2757619738751814,1.0,0.7081783423926976,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2522,1.0,0.875,1.0,1.0,0.9875,0.0,0.225020081111154,1.0,0.8154355138698293,0.14285714285714285,0.25,0.6666666666666666,0.033766233766233764,0.25,0.2757619738751814,1.0,0.8394074597673691,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2523,1.0,1.0,1.0,1.0,0.9875,1.0,0.21644360348841474,1.0,0.7123567501243997,0.14285714285714285,0.125,0.4444444444444444,0.21038961038961038,0.125,0.26850507982583455,1.0,0.587736249783197,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2524,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.16887755212707134,0.875,0.4436925437038326,0.14285714285714285,0.125,0.4444444444444444,0.14545454545454545,0.125,0.2612481857764877,1.0,0.40655921966203823,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2525,0.875,0.875,0.75,1.0,0.9000000000000001,0.0,0.5536537721866921,1.0,0.6866125171247859,0.14285714285714285,0.25,0.4444444444444444,0.051948051948051945,0.0,0.2743105950653121,0.875,0.5770944366449918,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2526,0.875,0.875,0.75,0.875,0.825,0.0,0.8600105951492196,0.875,0.6754566106480979,0.14285714285714285,0.125,0.6666666666666666,0.02857142857142857,0.25,0.2757619738751814,0.875,0.673197611949416,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2527,0.875,0.875,0.75,0.875,0.8125,0.0,0.553062392994093,1.0,0.5245005395529461,0.14285714285714285,0.0,0.2222222222222222,0.03636363636363636,0.125,0.2743105950653121,0.875,0.5365819635203785,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2528,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.6585960496402663,1.0,0.7426896034003221,0.14285714285714285,0.125,0.2222222222222222,0.20259740259740258,0.125,0.2743105950653121,1.0,0.013835508998822991,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2529,1.0,1.0,1.0,1.0,0.9750000000000001,0.0,0.49331202558067844,1.0,0.414266824663855,0.14285714285714285,0.125,0.4444444444444444,0.03636363636363636,0.25,0.2757619738751814,1.0,0.9034636332795554,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2530,0.875,0.875,0.875,0.75,0.8125,0.0,0.29599158495307165,0.875,0.530635505151281,0.14285714285714285,0.125,0.4444444444444444,0.15584415584415584,0.25,0.2757619738751814,0.875,0.3553640926291355,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2531,1.0,1.0,0.75,1.0,0.8500000000000001,0.0,0.3099277747545557,1.0,0.46665684166748633,0.14285714285714285,0.0,0.2222222222222222,0.005194805194805196,0.125,0.2757619738751814,0.875,0.9219117494663103,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2532,1.0,1.0,0.875,1.0,0.9625000000000001,1.0,0.22492434418717266,1.0,0.50551071574057,0.14285714285714285,0.0,0.5555555555555556,0.09610389610389611,0.125,0.2757619738751814,1.0,0.21614218347585062,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2533,0.875,0.875,0.875,0.75,0.8,0.0,0.3744826214891077,1.0,0.46634710141995583,0.2857142857142857,0.5,0.8888888888888888,0.03636363636363636,0.375,0.2757619738751814,0.75,0.5004944743877976,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2534,1.0,1.0,1.0,1.0,0.9875,0.0,0.30586356810027837,1.0,0.48938811720120157,0.14285714285714285,0.125,0.3333333333333333,0.03636363636363636,0.0,0.2757619738751814,1.0,0.7042689731229772,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2535,0.875,0.875,0.75,0.875,0.8375000000000001,0.0,0.10395164542256907,1.0,0.3424416327226254,0.14285714285714285,0.0,0.1111111111111111,0.04415584415584416,0.0,0.2757619738751814,0.875,0.6324273532802971,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2536,1.0,1.0,1.0,1.0,0.9375,0.0,0.37779416364833196,1.0,0.5053589566192613,0.14285714285714285,0.0,0.3333333333333333,0.08571428571428572,0.0,0.2757619738751814,1.0,0.7883566280621034,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2537,1.0,0.875,1.0,0.875,0.9625000000000001,0.0,0.3577200650952932,1.0,0.34509164489315935,0.14285714285714285,0.0,0.2222222222222222,0.01038961038961039,0.125,0.30478955007256897,1.0,0.7936007836540927,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2538,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.25336922598688716,1.0,0.12614590078339916,0.2857142857142857,0.125,0.5555555555555556,0.005194805194805196,0.25,0.2975326560232221,1.0,0.45274472009782585,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2539,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.11297548723911177,1.0,0.6495395496054925,0.14285714285714285,0.0,0.2222222222222222,0.05454545454545454,0.0,0.29027576197387517,1.0,0.2137428755000104,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2540,1.0,1.0,0.875,1.0,0.9750000000000001,0.0,0.3692021735468529,1.0,0.4051107002730987,0.14285714285714285,0.125,0.4444444444444444,0.012987012987012988,0.25,0.30478955007256897,1.0,0.43585767253425484,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2541,1.0,1.0,1.0,0.875,1.0,0.0,0.5827389410488877,1.0,0.13483240301968635,0.14285714285714285,0.375,0.6666666666666666,0.023376623376623377,0.25,0.3018867924528302,1.0,0.5623975626437854,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2542,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.29517900584750123,1.0,0.38224624059569123,0.14285714285714285,0.125,0.2222222222222222,0.049350649350649346,0.25,0.29898403483309144,1.0,0.08783126129693443,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2543,0.875,1.0,0.875,1.0,0.9375,1.0,0.6278158368373283,1.0,0.528383083056724,0.14285714285714285,0.0,0.2222222222222222,0.32987012987012987,0.125,0.30478955007256897,1.0,0.02101462697345241,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2544,0.75,1.0,0.875,1.0,0.8500000000000001,0.0,0.2468760280800666,0.875,0.11778605889060145,0.2857142857142857,0.125,0.5555555555555556,0.005194805194805196,0.25,0.2975326560232221,0.875,0.5183383129838525,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2545,1.0,1.0,1.0,1.0,0.9750000000000001,0.0,0.230448391083371,0.875,0.5396416260956585,0.14285714285714285,0.125,0.4444444444444444,0.07792207792207792,0.125,0.30478955007256897,1.0,0.40948910858256127,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2546,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.19701400895269217,1.0,0.7566384454968329,0.14285714285714285,0.25,0.4444444444444444,0.015584415584415586,0.125,0.31204644412191584,0.875,0.5373318454377566,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2547,1.0,1.0,0.75,1.0,1.0,0.0,0.3599835555073696,1.0,0.41054622687067877,0.14285714285714285,0.0,0.4444444444444444,0.0,0.125,0.31204644412191584,1.0,0.8103172250092994,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2548,0.875,0.875,0.875,0.875,0.75,0.0,0.3321781128672683,1.0,0.3827802573325698,0.14285714285714285,0.125,0.4444444444444444,0.01038961038961039,0.25,0.3193033381712627,0.75,0.6851196697831753,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2549,0.875,1.0,1.0,0.875,1.0,0.0,0.2107523642794149,1.0,0.6757912979813909,0.42857142857142855,0.125,0.4444444444444444,0.0,0.25,0.3193033381712627,1.0,0.8701745222971625,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2550,1.0,1.0,1.0,1.0,1.0,0.0,0.23910167540623206,1.0,0.42842850996214565,0.14285714285714285,0.0,0.2222222222222222,0.018181818181818184,0.125,0.3193033381712627,1.0,0.5803694213460656,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2551,1.0,1.0,0.875,0.875,0.925,0.0,0.7353559441060611,0.875,0.7797309537330648,0.2857142857142857,0.5,0.8888888888888888,0.08051948051948052,0.375,0.3062409288824383,0.875,0.12428627372697117,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2552,0.875,1.0,0.875,1.0,0.875,0.0,0.1779534169710928,0.875,0.464184585344924,0.14285714285714285,0.375,0.6666666666666666,0.41298701298701296,0.25,0.31204644412191584,0.875,0.05128121553650962,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2553,1.0,1.0,1.0,1.0,1.0,0.0,0.39891252232871466,1.0,0.45416215191744413,0.14285714285714285,0.25,0.4444444444444444,0.03116883116883117,0.125,0.31204644412191584,1.0,0.8379028090028592,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2554,1.0,1.0,1.0,1.0,1.0,1.0,0.12483483481810254,1.0,0.762432693195592,0.14285714285714285,0.25,0.4444444444444444,0.007792207792207792,0.125,0.3483309143686502,1.0,0.8583203142470366,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2555,1.0,1.0,1.0,1.0,1.0,0.0,0.29258729774210224,1.0,0.4591503141064095,0.14285714285714285,0.125,0.4444444444444444,0.005194805194805196,0.125,0.3483309143686502,1.0,0.9175798789394054,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
